region,district,site_name,latitude,longitude
Banadir,Mogadishu Dayniile,Durdur - Gododle,2.0723608,45.2564667
Banadir,Mogadishu Dayniile,Durdur - Qosliyaaal,2.0722375,45.2558366
Banadir,Mogadishu Dayniile,Durdur - Qoyslayaal,2.071635,45.255934
Banadir,Mogadishu Dayniile,Durdur - Rakaale,2.071802,45.256232
Banadir,Mogadishu Dayniile,Durdur - Rakaale,2.0719278,45.2561214
Banadir,Mogadishu Dayniile,Durdur - Tala Wadaag,2.071707,45.256125
Banadir,Mogadishu Dayniile,Durdur - Talo Wanaag,2.0722254,45.2563097
Banadir,Mogadishu Dayniile,Duurjiif,2.075693,45.286548
Banadir,Mogadishu Dayniile,Eyle - Bilan,2.0725185,45.2313595
Banadir,Mogadishu Dayniile,Eyle - Nuuro,2.0730944,45.2321725
Banadir,Mogadishu Dayniile,Fadhiweyn - Fadhiweyn,2.080204,45.284983
Banadir,Mogadishu Dayniile,Fadli - Yaqdhere,2.0924698,45.2935682
Banadir,Mogadishu Dayniile,Fanoole - Ashqaraar,2.1015697,45.2904039
Banadir,Mogadishu Dayniile,Fanoole - Baatiq,2.1015621,45.2907553
Banadir,Mogadishu Dayniile,Fanoole - Fanoole,2.101025,45.2904711
Banadir,Mogadishu Dayniile,Fanoole - Xiindheere,2.1010347,45.2904782
Banadir,Mogadishu Dayniile,Farey - Ceel Buur 2,2.0702183,45.2503389
Banadir,Mogadishu Dayniile,Fatxul Qariib - Almuciin,2.0766234,45.2532143
Banadir,Mogadishu Dayniile,Fatxul Qariib - Dalandoole,2.0765322,45.2536057
Banadir,Mogadishu Dayniile,Fatxul Qariib - Fatxul Qariib,2.0764174,45.2530632
Banadir,Mogadishu Dayniile,Fatxul Qariib - Saacid,2.0762041,45.2534966
Banadir,Mogadishu Dayniile,Fiidow,2.0710674,45.2416073
Banadir,Mogadishu Dayniile,Fitaxu-Diin,2.073129,45.286885
Banadir,Mogadishu Dayniile,Fiyuuman - Burjiiqo,2.076206,45.2284098
Banadir,Mogadishu Dayniile,Food-Cade,2.076184,45.287144
Banadir,Mogadishu Dayniile,Gacan Qabad - Bandar Qaali,2.0759603,45.2517429
Banadir,Mogadishu Dayniile,Gacan Qabad - Cigo,2.0763084,45.2522552
Banadir,Mogadishu Dayniile,Gacan Qabad - Dhimris,2.0764456,45.2526286
Banadir,Mogadishu Dayniile,Gacan Qabad - Dig Barwaaqo,2.0714078,45.2510493
Banadir,Mogadishu Dayniile,Gacan Qabad - Filibiin,2.0765993,45.2527594
Banadir,Mogadishu Dayniile,Galbeed - Jariirow,2.084103,45.273132
Banadir,Mogadishu Dayniile,Galbeed - Rumaan,2.082723,45.273453
Banadir,Mogadishu Dayniile,Galbeed - Unkur,2.083794,45.27342
Banadir,Mogadishu Dayniile,Galcad - Bakaal,2.09387,45.291865
Banadir,Mogadishu Dayniile,Galcad - Doodaale,2.093753,45.291608
Banadir,Mogadishu Dayniile,Galcad - Nasiir,2.096491,45.292106
Banadir,Mogadishu Dayniile,Galcad - Owdhiigle,2.096754,45.291606
Banadir,Mogadishu Dayniile,Galcad - Wanlaweyn,2.096541,45.292191
Banadir,Mogadishu Dayniile,Galcat - Galcat 2,2.0761251,45.2526861
Banadir,Mogadishu Dayniile,Galeey Gaduudey - Galeey Gaduudey,2.0766631,45.22703
Banadir,Mogadishu Dayniile,Gamadiid - Dala Rabi,2.081493,45.276578
Banadir,Mogadishu Dayniile,Gamadiid - Macruuf,2.081493,45.276578
Banadir,Mogadishu Dayniile,Gambole - Dahable,2.087601,45.284451
Banadir,Mogadishu Dayniile,Garas Jeereed - Liibaanta Shabeele,2.0746443,45.2534511
Banadir,Mogadishu Dayniile,Gariyaale - Budbud Tifow,2.0717825,45.2498401
Banadir,Mogadishu Dayniile,Geedlaay - Busto Dhaay,2.0710173,45.2349764
Banadir,Mogadishu Dayniile,Geedlaay - Buuxaawe,2.0712983,45.2355433
Banadir,Mogadishu Dayniile,Geedlaay - Gaal Dheere,2.0713367,45.23525
Banadir,Mogadishu Dayniile,Geedlaay - Gurdaaley,2.0708608,45.2353763
Banadir,Mogadishu Dayniile,Geele Gaab - Al Wakiil 1,2.09009,45.291393
Banadir,Mogadishu Dayniile,Geele Gaab - Berri Barwaaqo,2.09009,45.291393
Banadir,Mogadishu Dayniile,Golwayn - Sharma Qabe,2.0787417,45.2544482
Banadir,Mogadishu Dayniile,Golween - Golween,2.0772437,45.2529406
Banadir,Mogadishu Dayniile,Golweyn - Binti,2.09009,45.273363
Banadir,Mogadishu Dayniile,Golweyn - Ceel Axmed,2.09009,45.273363
Banadir,Mogadishu Dayniile,Golweyn - Golweyn2,2.09009,45.273363
Banadir,Mogadishu Dayniile,Golweyn - Maalin,2.09009,45.273363
Banadir,Mogadishu Dayniile,Goobale - Ahlu Kheyr,2.100393,45.290303
Banadir,Mogadishu Dayniile,Goobale - Bilic Kuus,2.100504,45.290423
Banadir,Mogadishu Dayniile,Goobale - Maaykoreebi,2.100109,45.290378
Banadir,Mogadishu Dayniile,Gorgor - Baftaale,2.0862775,45.2550592
Banadir,Mogadishu Dayniile,Gorgor - Gurmad,2.0861215,45.2556012
Banadir,Mogadishu Dayniile,Gorgor - Nasrullah,2.0861429,45.2558104
Banadir,Mogadishu Dayniile,Gorgor - Seylac,2.0859025,45.2561388
Banadir,Mogadishu Dayniile,Gorsoon - Kaamka Israac,2.061453,45.280392
Banadir,Mogadishu Dayniile,Gumeysidiid - Baahile,2.0884962,45.2550825
Banadir,Mogadishu Dayniile,Gumeysidiid - Buulo Jadiid,2.0882158,45.254448
Banadir,Mogadishu Dayniile,Gumeysidiid - Maido,2.0893409,45.2541354
Banadir,Mogadishu Dayniile,Gurmad - Gurmad,2.0752933,45.2301638
Banadir,Mogadishu Dayniile,Gurmad - Kamaal Alle,2.0754502,45.230333
Banadir,Mogadishu Dayniile,Gurmad 2 - Eyle,2.0727542,45.2312996
Banadir,Mogadishu Dayniile,Gurmad 2 - Muno,2.0728724,45.2333334
Banadir,Mogadishu Dayniile,Gurmad 2 - Siyaad,2.0726969,45.23349
Banadir,Mogadishu Dayniile,Gurmad Suge - Maalin,2.0705268,45.2552016
Banadir,Mogadishu Dayniile,Guryosamo - Mansoor,2.097471,45.276274
Banadir,Mogadishu Dayniile,Guryosamo - Saaxil,2.090681,45.283502
Banadir,Mogadishu Dayniile,Guryosamo - Shaikh Madar,2.091963,45.28362
Banadir,Mogadishu Dayniile,Guryosamo - Waheen,2.09059,45.28389
Banadir,Mogadishu Dayniile,Guryosamo - Wajaale,2.091318,45.283121
Banadir,Mogadishu Dayniile,Guudle - Buulo Aluundi,2.072072,45.290875
Banadir,Mogadishu Dayniile,Guutaale,2.0851132,45.2880248
Banadir,Mogadishu Dayniile,Hadii Layaabo Yasiinka - Kheyre,2.076546,45.267192
Banadir,Mogadishu Dayniile,Hadii Layaabo Yasiinka - Yaanyo,2.07634,45.266696
Banadir,Mogadishu Dayniile,Hagardiid - Biixi,2.0931762,45.2879363
Banadir,Mogadishu Dayniile,Hagardiid - Ganaane,2.09349,45.2881951
Banadir,Mogadishu Dayniile,Hagardiid - Macaawiye,2.0943351,45.2873852
Banadir,Mogadishu Dayniile,Hanti Wanaag - Bula 1,2.099792,45.283547
Banadir,Mogadishu Dayniile,Happy - Marwaas,2.09602,45.281026
Banadir,Mogadishu Dayniile,Hiinda Cadey,2.090963,45.285835
Banadir,Mogadishu Dayniile,Hilaac Wanaag - Doonburala,2.0724737,45.2390085
Banadir,Mogadishu Dayniile,Hilaac Wanaag - Galween Libson,2.0722932,45.2385649
Banadir,Mogadishu Dayniile,Hilaac Wanaag - Ray Dabley,2.0735562,45.237968
Banadir,Mogadishu Dayniile,Hilaac Wanag - Dhafaad,2.096843,45.289662
Banadir,Mogadishu Dayniile,Hilac - Nafiso,2.0715592,45.2796297
Banadir,Mogadishu Dayniile,Hilac - Sabirin,2.0715428,45.2796461
Banadir,Mogadishu Dayniile,Hiran Bile,2.074333,45.275107
Banadir,Mogadishu Dayniile,Hirdoogle - Baladul Rahma,2.087431,45.2519135
Banadir,Mogadishu Dayniile,Hirdoogle - Diyaarsan,2.0914029,45.253502
Banadir,Mogadishu Dayniile,Hirdoogle - Ladan,2.0878398,45.252036
Banadir,Mogadishu Dayniile,Hirdoogle - Mahadaay,2.0878401,45.2516721
Banadir,Mogadishu Dayniile,Hirdoogle - Uraan Urow,2.0917617,45.2533888
Banadir,Mogadishu Dayniile,Hodo Iyo Nasib - Nasiib,2.07049,45.281099
Banadir,Mogadishu Dayniile,Hogol 1 - Geele,2.095488,45.289224
Banadir,Mogadishu Dayniile,Hogol 2 - Deeq Rabi,2.095486,45.289185
Banadir,Mogadishu Dayniile,Holweyn - Naxariis,2.09009,45.273363
Banadir,Mogadishu Dayniile,Horset - Horset,2.0773697,45.2842828
Banadir,Mogadishu Dayniile,Hufane - Duuraay,2.097514,45.280615
Banadir,Mogadishu Dayniile,Hurmo Ii Halal - Adan Yabal,2.0719495,45.2299862
Banadir,Mogadishu Dayniile,Hurmo Ii Halal - Damas,2.071945,45.2300031
Banadir,Mogadishu Dayniile,Hurmo Ii Halal - Marwo,2.071892,45.2299758
Banadir,Mogadishu Dayniile,Hurmo Ii Halal - Rihan,2.0719155,45.2300105
Banadir,Mogadishu Dayniile,Iiman Suge,2.071286,45.2321651
Banadir,Mogadishu Dayniile,Iimey - Iimey,2.07373,45.266648
Banadir,Mogadishu Dayniile,Imaan - Habaabshe,2.0724298,45.2416145
Banadir,Mogadishu Dayniile,Imaan - Hamamagoy,2.072087,45.2423829
Banadir,Mogadishu Dayniile,Imaan - Hassan Nuur,2.0719987,45.241596
Banadir,Mogadishu Dayniile,Imaan - Manamufo,2.0716723,45.2420776
Banadir,Mogadishu Dayniile,Irzaaq Suge - Qali,2.064564,45.264805
Banadir,Mogadishu Dayniile,Isbahaysi Walaalaha - Darbaal,2.0862467,45.2777269
Banadir,Mogadishu Dayniile,Isbahaysi Walaalaha - Garoor,2.0862578,45.2778032
Banadir,Mogadishu Dayniile,Isbahaysi Walaalaha - Shantageed,2.0861306,45.2778701
Banadir,Mogadishu Dayniile,Isbishal - Abeesale,2.081571,45.276915
Banadir,Mogadishu Dayniile,Isbishal - Cel Lahele,2.082446,45.277319
Banadir,Mogadishu Dayniile,Iskaashi - Baahiil,2.0889018,45.2548971
Banadir,Mogadishu Dayniile,Iskaashi - Ceeb Kasaliim,2.0889019,45.2548957
Banadir,Mogadishu Dayniile,Iskaashi - Dalxiis,2.08937,45.2545265
Banadir,Mogadishu Dayniile,Iskaashi - Dumaye,2.06774,45.277836
Banadir,Mogadishu Dayniile,Iskaashi - Idin Alle,2.0893865,45.2545308
Banadir,Mogadishu Dayniile,Iskaashi - Yaaq,2.0893896,45.2545343
Banadir,Mogadishu Dayniile,Iskashi2 - Ahmed Gurey,2.0669042,45.277246
Banadir,Mogadishu Dayniile,Ismahurto - Higsi,2.0749695,45.282358
Banadir,Mogadishu Dayniile,Ismahurto - Hiigsi,2.0749635,45.2824608
Banadir,Mogadishu Dayniile,Istanbul - Bud Bud,2.0717994,45.2514266
Banadir,Mogadishu Dayniile,Iswafiiq - Jabi,2.0996708,45.2866286
Banadir,Mogadishu Dayniile,Jabuuti - Misro,2.0917493,45.2857529
Banadir,Mogadishu Dayniile,Jameco Jiliyaale - Nabadon,2.084045,45.279977
Banadir,Mogadishu Dayniile,Jameeca Dhenta - Yaaqsoormaat,2.097471,45.276274
Banadir,Mogadishu Dayniile,Jameeco Dheer - Tiyeed Muuse,2.096706,45.280064
Banadir,Mogadishu Dayniile,Janaale - Garas Raadiye,2.097275,45.286027
Banadir,Mogadishu Dayniile,Janaale - Ula Jarad,2.0948976,45.2844711
Banadir,Mogadishu Dayniile,Janaay - Kuuma Xumaato,2.098978,45.2932054
Banadir,Mogadishu Dayniile,Jano,2.084517,45.294654
Banadir,Mogadishu Dayniile,Jargon Center - Biroole,2.1016047,45.2896046
Banadir,Mogadishu Dayniile,Jargon Center - Maqaam,2.1020582,45.2909423
Banadir,Mogadishu Dayniile,Jawaari - Liibaanta Shabeele,2.0758131,45.2547681
Banadir,Mogadishu Dayniile,Jeejey,2.0712853,45.2417422
Banadir,Mogadishu Dayniile,Jilecle - Jilicle,2.079923,45.28512
Banadir,Mogadishu Dayniile,Jilib Iyo Jamaame - Sarsuur Alle,2.072844,45.26206
Banadir,Mogadishu Dayniile,Jilib Iyo Jamaame - Towxiid,2.072583,45.261932
Banadir,Mogadishu Dayniile,Jowhar - Boos-Hareeri,2.08488,45.294825
Banadir,Mogadishu Dayniile,Judullahi - Farshaxan,2.075465,45.265273
Banadir,Mogadishu Dayniile,Jundillahi - Jilal Mooge,2.075968,45.271542
Banadir,Mogadishu Dayniile,Jundillahi - Nasteexo,2.076523,45.270778
Banadir,Mogadishu Dayniile,Jundillahi - Nus Dunya,2.077683,45.270423
Banadir,Mogadishu Dayniile,Kaafi Center - Gawaanka,2.0739796,45.24947
Banadir,Mogadishu Dayniile,Kaafi Center - Gawanka,2.0739922,45.2493738
Banadir,Mogadishu Dayniile,Kaafi Center - Huriyo,2.0736211,45.2500039
Banadir,Mogadishu Dayniile,Kaafi Center - Kaafi,2.0734751,45.2502874
Banadir,Mogadishu Dayniile,Kaafi Center - Kheire,2.0737509,45.2507226
Banadir,Mogadishu Dayniile,Kaafi Center - Kheyre,2.0737658,45.2506737
Banadir,Mogadishu Dayniile,Kaamil - Caawiye1,2.078634,45.2538278
Banadir,Mogadishu Dayniile,Kaamil - Cawiye 2,2.078356,45.2554298
Banadir,Mogadishu Dayniile,Kaarson - Burdaar,2.06177,45.280443
Banadir,Mogadishu Dayniile,Kaarson - Saabarin,2.06145,45.280297
Banadir,Mogadishu Dayniile,Kalamashoorto - Ciiltire,2.0800924,45.2550595
Banadir,Mogadishu Dayniile,Kalamashoorto - Ciitire,2.0800798,45.2551316
Banadir,Mogadishu Dayniile,Kalamashoorto - Dacad,2.0782836,45.252669
Banadir,Mogadishu Dayniile,Kalamashoorto - Dacat,2.0781962,45.2527194
Banadir,Mogadishu Dayniile,Kalamashoorto - Danyar,2.0779362,45.2542901
Banadir,Mogadishu Dayniile,Kalamashoorto - Macquul,2.077835,45.2544131
Banadir,Mogadishu Dayniile,Kalamashoorto - Maquul,2.0777286,45.2545588
Banadir,Mogadishu Dayniile,Kalamashoorto - Taqwfiiq,2.0799072,45.2537773
Banadir,Mogadishu Dayniile,Kalamashoorto - Towfiq,2.080043,45.2550944
Banadir,Mogadishu Dayniile,Kalamashoorto - Walaalh,2.0802122,45.253895
Banadir,Mogadishu Dayniile,Kalamashoorto - Walalaha,2.080196,45.2539486
Banadir,Mogadishu Dayniile,Kalsoon - Shaq-Shaqle,2.075956,45.267505
Banadir,Mogadishu Dayniile,Kalsoon - Warandiid,2.075774,45.267686
Banadir,Mogadishu Dayniile,Kalsoon - Wayeel-Dhowr,2.075956,45.267505
Banadir,Mogadishu Dayniile,Kalsoon - Yabis-Diid,2.075956,45.267505
Banadir,Mogadishu Dayniile,Khadhiib - Ceel Dheer,2.0901889,45.2513173
Banadir,Mogadishu Dayniile,Kherdoon - Ceel Been,2.0744264,45.2815487
Banadir,Mogadishu Dayniile,Kobciye - Bawaqo,2.0830524,45.2923773
Banadir,Mogadishu Dayniile,Kobciye - Gacal,2.0834941,45.2931358
Banadir,Mogadishu Dayniile,Koorsan - Sabriye,2.061543,45.280863
Banadir,Mogadishu Dayniile,Kor Damac - Buur Bishaar,2.093835,45.287408
Banadir,Mogadishu Dayniile,Kor Damac - Gabaldiye,2.093398,45.286722
Banadir,Mogadishu Dayniile,Koraar - Bakaarey,2.0701518,45.2302628
Banadir,Mogadishu Dayniile,Koraar - Degalole,2.0704525,45.2302957
Banadir,Mogadishu Dayniile,Koraar - Koraar,2.0704103,45.2302868
Banadir,Mogadishu Dayniile,Kulan - Deeqo Rabe 2,2.0735134,45.2528832
Banadir,Mogadishu Dayniile,Kulan - Deqrabi,2.0733386,45.2522609
Banadir,Mogadishu Dayniile,Kulan - Owliyo,2.0733569,45.2525703
Banadir,Mogadishu Dayniile,Kulmis 3,2.066554,45.276476
Banadir,Mogadishu Dayniile,Kulmis 3 - Caawale,2.063789,45.280495
Banadir,Mogadishu Dayniile,Kulmis 4,2.063759,45.280489
Banadir,Mogadishu Dayniile,Kulmis 4 - Barsan,2.0769962,45.2297825
Banadir,Mogadishu Dayniile,Kulmis 4 - Burkud2,2.0760779,45.2296603
Banadir,Mogadishu Dayniile,Kun Deeq - Boorar 2,2.097598,45.28616
Banadir,Mogadishu Dayniile,Kuntuwarey - Deg-Mamow,2.0868775,45.2926576
Banadir,Mogadishu Dayniile,Kuntuwarey - Garaslay,2.0864731,45.292661
Banadir,Mogadishu Dayniile,Kuntuwarey - Wasaariyaad,2.0868976,45.2926591
Banadir,Mogadishu Dayniile,Kunyo Barow - Buaale,2.0771153,45.2275749
Banadir,Mogadishu Dayniile,Kunyo Barow - Jilib,2.0774354,45.2274014
Banadir,Mogadishu Dayniile,Kunyo Barow - Kiwibaro,2.0767322,45.2278573
Banadir,Mogadishu Dayniile,Kuun Deqa - Shanta America,2.09371,45.284862
Banadir,Mogadishu Dayniile,Laabta Buur - Dalmar,2.09009,45.291393
Banadir,Mogadishu Dayniile,Libaanta Qoryole - Kheyrqabe,2.0747962,45.2545209
Banadir,Mogadishu Dayniile,Libaanta Qoryole - Talakeen,2.0739846,45.2536973
Banadir,Mogadishu Dayniile,Libaanta Qoryole - Warjano,2.0739657,45.2543785
Banadir,Mogadishu Dayniile,Libaanta Shabelle - ,2.0758739,45.2547071
Banadir,Mogadishu Dayniile,Libaanta Shabelle - Alaanbur,2.075836,45.2546345
Banadir,Mogadishu Dayniile,Libaanta Shabelle - Baqdaad,2.0739655,45.2539046
Banadir,Mogadishu Dayniile,Libaanta Shabelle - Jawaari,2.0759154,45.2547431
Banadir,Mogadishu Dayniile,Libaanta Shabelle - Liibaanta Shabeele,2.0761321,45.2547497
Banadir,Mogadishu Dayniile,Libaanta Shabelle - Warjano,2.0743424,45.2544566
Banadir,Mogadishu Dayniile,Libin - Aqbal,2.0710994,45.2796418
Banadir,Mogadishu Dayniile,Libin - Gorgor,2.0709888,45.2798004
Banadir,Mogadishu Dayniile,Libin - Hubaal,2.0711533,45.2796382
Banadir,Mogadishu Dayniile,Maamuus - Buule,2.0838777,45.2956192
Banadir,Mogadishu Dayniile,Maamuus - Nadiif,2.0845573,45.296832
Banadir,Mogadishu Dayniile,Maamuus - Qalimow,2.0844364,45.2966137
Banadir,Mogadishu Dayniile,Maamuus - Qodqodow,2.083964,45.295615
Banadir,Mogadishu Dayniile,Maamuus - Sabaax,2.0840674,45.2960188
Banadir,Mogadishu Dayniile,Maansur - Allemagan,2.07543,45.265393
Banadir,Mogadishu Dayniile,Maansur - Budbud,2.07476,45.265007
Banadir,Mogadishu Dayniile,Maansur - Cagarweyne,2.074507,45.264525
Banadir,Mogadishu Dayniile,Maansur - Ugbaad,2.073372,45.265234
Banadir,Mogadishu Dayniile,Maareeye - Hakad,2.07273,45.268343
Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Halgan,2.0778043,45.2566225
Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Halgan,2.0724996,45.2536106
Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Iftiin,2.077666,45.2562592
Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Marwo,2.0775249,45.255859
Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Sulub,2.0778311,45.256181
Banadir,Mogadishu Dayniile,Malable - Alla Weyn,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Basro,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Bilaal,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Boolimow,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Bulaay,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Farlibaax,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Istanbul,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable - Jameeco Shiino,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Jimbiley,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Kulanto,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable - Midnimo,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable - Muruqmaal,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable - Qalaafo,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable - Qodqod,2.072751,45.273142
Banadir,Mogadishu Dayniile,Malable - Wabi Shabeele,2.072276,45.272262
Banadir,Mogadishu Dayniile,Malable 2 - Nasiib,2.0702707,45.2360276
Banadir,Mogadishu Dayniile,Malable 2 - Quryo Weyne,2.0697411,45.2361165
Banadir,Mogadishu Dayniile,Maqsuud - Awdhiigle,2.0712467,45.2497506
Banadir,Mogadishu Dayniile,Mareeg - Alifow,2.0885909,45.250003
Banadir,Mogadishu Dayniile,Mareeg - Baladul Kariim,2.0880804,45.2511301
Banadir,Mogadishu Dayniile,Mareeg - Dahiney,2.0885464,45.2504695
Banadir,Mogadishu Dayniile,Mareeg - Dawoole,2.0884482,45.2509273
Banadir,Mogadishu Dayniile,Mareg - Don Cadale,2.095904,45.290154
Banadir,Mogadishu Dayniile,Mareg - Galmudug,2.095942,45.290166
Banadir,Mogadishu Dayniile,Marwo - Ceel-Buur,2.094375,45.291338
Banadir,Mogadishu Dayniile,Maslah - Al Muciim,2.0765433,45.2534417
Banadir,Mogadishu Dayniile,Maslah - Fatxul Qarib,2.0764834,45.2530557
Banadir,Mogadishu Dayniile,Maslax - Hayaan 1,2.067464,45.279912
Banadir,Mogadishu Dayniile,Maslax - Maslax,2.067622,45.278679
Banadir,Mogadishu Dayniile,Maydoog - Buqgoosaar,2.0907928,45.2869219
Banadir,Mogadishu Dayniile,Mina - Fatxul Qariib,2.0765689,45.2538552
Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Dabotan,2.0775653,45.2275804
Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Miyaale,2.0712007,45.2300534
Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Qarshe2,2.0780873,45.2282739
Banadir,Mogadishu Dayniile,Moybaaloo - Baado,2.085135,45.2749133
Banadir,Mogadishu Dayniile,Nabad Iyo Nolol - Deymodheere,2.098412,45.287618
Banadir,Mogadishu Dayniile,Nagaad - Maqsuud,2.07122,45.232018
Banadir,Mogadishu Dayniile,Nagaadweyn - Buurcade,2.0715686,45.2314348
Banadir,Mogadishu Dayniile,Nagaadweyn - Iimansuge,2.0710764,45.2319581
Banadir,Mogadishu Dayniile,Nagaadweyn - Nagaad,2.0715852,45.2313566
Banadir,Mogadishu Dayniile,Nagaadweyn - Qeer Qabe,2.071088,45.2306988
Banadir,Mogadishu Dayniile,Nasib Alle - Bunsuge,2.073075,45.2711433
Banadir,Mogadishu Dayniile,Nasib Alle - Daryel Bulsho,2.07272,45.2722623
Banadir,Mogadishu Dayniile,Nasib Alle - Har Macaane,2.0722066,45.2716118
Banadir,Mogadishu Dayniile,Nasib Alle - Raaxoley,2.072498,45.2722623
Banadir,Mogadishu Dayniile,Nasib Center - Kurtaan,2.070152,45.281053
Banadir,Mogadishu Dayniile,Nasiib - Nasiib,2.0702521,45.2508856
Banadir,Mogadishu Dayniile,Nasiye Bar Yare - Keyf,2.0972846,45.2903777
Banadir,Mogadishu Dayniile,New Kifaax,2.074797,45.285537
Banadir,Mogadishu Dayniile,Nicatu Rabi - Nimcatu Rabi,2.0720263,45.249435
Banadir,Mogadishu Dayniile,Nimcodoon,2.09009,45.291393
Banadir,Mogadishu Dayniile,Nusdariiq,2.07277,45.286503
Banadir,Mogadishu Dayniile,Nuurdiin,2.1006617,45.2898567
Banadir,Mogadishu Dayniile,Qaac-Dheer,2.067111,45.280086
Banadir,Mogadishu Dayniile,Qaboobe 5 - Bidhaanweyne,2.085301,45.291918
Banadir,Mogadishu Dayniile,Qaboobe 5 - Dhardhaar,2.084643,45.291813
Banadir,Mogadishu Dayniile,Qayr Qabe - Jamaal,2.098325,45.293175
Banadir,Mogadishu Dayniile,Qayr Qabe - Qeyr Qabe,2.098638,45.293764
Banadir,Mogadishu Dayniile,Qayr Qabe - Xawo Tako,2.099073,45.294249
Banadir,Mogadishu Dayniile,Qoob-Yaxaas,2.101451,45.291518
Banadir,Mogadishu Dayniile,Qoslaaye - Heeridiid,2.094813,45.282653
Banadir,Mogadishu Dayniile,Qurac Dheere - Dal I Duur,2.0767264,45.2283157
Banadir,Mogadishu Dayniile,Qurac Dheere - Quracdhere,2.076487,45.2282995
Banadir,Mogadishu Dayniile,Qurac Dheere - Yimbis,2.0765557,45.2284162
Banadir,Mogadishu Dayniile,Rabi Suge,2.0707032,45.2515453
Banadir,Mogadishu Dayniile,Rabi Suge - Nafiso,2.0709401,45.2510989
Banadir,Mogadishu Dayniile,Rabi Suge - Nafiso 1,2.0733053,45.2518376
Banadir,Mogadishu Dayniile,Rabi Suge - Wacdi,2.0705037,45.2516667
Banadir,Mogadishu Dayniile,Rabi Yasir - Gumbarer,2.075117,45.2293984
Banadir,Mogadishu Dayniile,Rabi Yasir - Modmode,2.0753934,45.2293497
Banadir,Mogadishu Dayniile,Rabi Yasir - War Dheer,2.0754427,45.2298479
Banadir,Mogadishu Dayniile,Rabi Yasir - Xareedley,2.0713623,45.2304356
Banadir,Mogadishu Dayniile,Rajo Wanaag,2.069745,45.2549256
Banadir,Mogadishu Dayniile,Ramaas - Al Bishaar,2.0920311,45.2902417
Banadir,Mogadishu Dayniile,Ramaas - Ciid,2.092338,45.290726
Banadir,Mogadishu Dayniile,Ramaas - Siin 2,2.092287,45.291397
Banadir,Mogadishu Dayniile,Ramaas - Tamaan,2.0927074,45.2903541
Banadir,Mogadishu Dayniile,Ramadhan - Bajeelo,2.0729391,45.2304955
Banadir,Mogadishu Dayniile,Ramadhan - Ciinle,2.0721529,45.2312884
Banadir,Mogadishu Dayniile,Ramadhan - Galcad,2.0725378,45.2313339
Banadir,Mogadishu Dayniile,Ramadhan - Rey Dab,2.0731077,45.2307466
Banadir,Mogadishu Dayniile,Ramadhan - Sagalciid2,2.072475,45.2308801
Banadir,Mogadishu Dayniile,Ramakulow - Ramakulow,2.0740039,45.2957199
Banadir,Mogadishu Dayniile,Rasmi - Al Cadaala,2.0658434,45.2568476
Banadir,Mogadishu Dayniile,Raso,2.069819,45.282673
Banadir,Mogadishu Dayniile,Rooble - Maka Iyo Madiino,2.077488,45.2557874
Banadir,Mogadishu Dayniile,Rug Janno,2.1000759,45.2832216
Banadir,Mogadishu Dayniile,Ruk Iyo Rasmi,2.074007,45.286862
Banadir,Mogadishu Dayniile,Rumaan - Taakulo,2.0909563,45.2538108
Banadir,Mogadishu Dayniile,Rumi Good - Maracade,2.083976,45.271514
Banadir,Mogadishu Dayniile,Rumi Good - Mawliid Yare,2.097473,45.290395
Banadir,Mogadishu Dayniile,Ruuxaanta - Risaala,2.099792,45.283547
Banadir,Mogadishu Dayniile,Saacid - Idey,2.0715163,45.2796329
Banadir,Mogadishu Dayniile,Saacid - Qurac,2.0706322,45.2789765
Banadir,Mogadishu Dayniile,Saafi - Al-Cadaala,2.0667072,45.2572999
Banadir,Mogadishu Dayniile,Sabiib - Alcadaala,2.0660541,45.2569359
Banadir,Mogadishu Dayniile,Sablal Sayf,2.093807,45.285077
Banadir,Mogadishu Dayniile,Sagaaroole,2.0945824,45.2909962
Banadir,Mogadishu Dayniile,Sahal,2.081679,45.291141
Banadir,Mogadishu Dayniile,Sahan Hooyo 1 - Barwaaqo,2.0729539,45.2330075
